40	1	23	<grk>Ἰδοὺ</grk> <grk>ἡ</grk> <grk>παρθένος</grk> <grk>ἐν</grk> <grk>γαστρὶ</grk> <grk>ἕξει</grk> <grk>καὶ</grk> <grk>τέξεται</grk> <grk>υἱόν,</grk> <grk>καὶ</grk> <grk>καλέσουσιν</grk> <grk>τὸ</grk> <grk>ὄνομα</grk> <grk>αὐτοῦ</grk> <grk>Ἐμμανουήλ·</grk> <grk>ὅ</grk> <grk>ἐστιν</grk> <grk>μεθερμηνευόμενον</grk> <grk>Μεθ’</grk> <grk>ἡμῶν</grk> <grk>ὁ</grk> <grk>θεός.</grk> 
40	1	24	<grk>⸀ἐγερθεὶς</grk> <grk>δὲ</grk> <grk>ὁ</grk> <grk>Ἰωσὴφ</grk> <grk>ἀπὸ</grk> <grk>τοῦ</grk> <grk>ὕπνου</grk> <grk>ἐποίησεν</grk> <grk>ὡς</grk> <grk>προσέταξεν</grk> <grk>αὐτῷ</grk> <grk>ὁ</grk> <grk>ἄγγελος</grk> <grk>κυρίου</grk> <grk>καὶ</grk> <grk>παρέλαβεν</grk> <grk>τὴν</grk> <grk>γυναῖκα</grk> <grk>αὐτοῦ·</grk> 
40	1	25	<grk>καὶ</grk> <grk>οὐκ</grk> <grk>ἐγίνωσκεν</grk> <grk>αὐτὴν</grk> <grk>ἕως</grk> <grk>οὗ</grk> <grk>ἔτεκεν</grk> <grk>⸀υἱόν·</grk> <grk>καὶ</grk> <grk>ἐκάλεσεν</grk> <grk>τὸ</grk> <grk>ὄνομα</grk> <grk>αὐτοῦ</grk> <grk>Ἰησοῦν.</grk> 
40	2	1	<grk>Τοῦ</grk> <grk>δὲ</grk> <grk>Ἰησοῦ</grk> <grk>γεννηθέντος</grk> <grk>ἐν</grk> <grk>Βηθλέεμ</grk> <grk>τῆς</grk> <grk>Ἰουδαίας</grk> <grk>ἐν</grk> <grk>ἡμέραις</grk> <grk>Ἡρῴδου</grk> <grk>τοῦ</grk> <grk>βασιλέως,</grk> <grk>ἰδοὺ</grk> <grk>μάγοι</grk> <grk>ἀπὸ</grk> <grk>ἀνατολῶν</grk> <grk>παρεγένοντο</grk> <grk>εἰς</grk> <grk>Ἱεροσόλυμα</grk> 
40	2	2	<grk>λέγοντες·</grk> <grk>Ποῦ</grk> <grk>ἐστιν</grk> <grk>ὁ</grk> <grk>τεχθεὶς</grk> <grk>βασιλεὺς</grk> <grk>τῶν</grk> <grk>Ἰουδαίων;</grk> <grk>εἴδομεν</grk> <grk>γὰρ</grk> <grk>αὐτοῦ</grk> <grk>τὸν</grk> <grk>ἀστέρα</grk> <grk>ἐν</grk> <grk>τῇ</grk> <grk>ἀνατολῇ</grk> <grk>καὶ</grk> <grk>ἤλθομεν</grk> <grk>προσκυνῆσαι</grk> <grk>αὐτῷ.</grk> 
40	2	3	<grk>ἀκούσας</grk> <grk>δὲ</grk> <grk>⸂ὁ</grk> <grk>βασιλεὺς</grk> <grk>Ἡρῴδης⸃</grk> <grk>ἐταράχθη</grk> <grk>καὶ</grk> <grk>πᾶσα</grk> <grk>Ἱεροσόλυμα</grk> <grk>μετ’</grk> <grk>αὐτοῦ,</grk> 
40	2	4	<grk>καὶ</grk> <grk>συναγαγὼν</grk> <grk>πάντας</grk> <grk>τοὺς</grk> <grk>ἀρχιερεῖς</grk> <grk>καὶ</grk> <grk>γραμματεῖς</grk> <grk>τοῦ</grk> <grk>λαοῦ</grk> <grk>ἐπυνθάνετο</grk> <grk>παρ’</grk> <grk>αὐτῶν</grk> <grk>ποῦ</grk> <grk>ὁ</grk> <grk>χριστὸς</grk> <grk>γεννᾶται.</grk> 
40	2	5	<grk>οἱ</grk> <grk>δὲ</grk> <grk>εἶπαν</grk> <grk>αὐτῷ·</grk> <grk>Ἐν</grk> <grk>Βηθλέεμ</grk> <grk>τῆς</grk> <grk>Ἰουδαίας·</grk> <grk>οὕτως</grk> <grk>γὰρ</grk> <grk>γέγραπται</grk> <grk>διὰ</grk> <grk>τοῦ</grk> <grk>προφήτου·</grk> 
40	2	6	<grk>Καὶ</grk> <grk>σύ,</grk> <grk>Βηθλέεμ</grk> <grk>γῆ</grk> <grk>Ἰούδα,</grk> <grk>οὐδαμῶς</grk> <grk>ἐλαχίστη</grk> <grk>εἶ</grk> <grk>ἐν</grk> <grk>τοῖς</grk> <grk>ἡγεμόσιν</grk> <grk>Ἰούδα·</grk> <grk>ἐκ</grk> <grk>σοῦ</grk> <grk>γὰρ</grk> <grk>ἐξελεύσεται</grk> <grk>ἡγούμενος,</grk> <grk>ὅστις</grk> <grk>ποιμανεῖ</grk> <grk>τὸν</grk> <grk>λαόν</grk> <grk>μου</grk> <grk>τὸν</grk> <grk>Ἰσραήλ.</grk> 
40	2	7	<grk>Τότε</grk> <grk>Ἡρῴδης</grk> <grk>λάθρᾳ</grk> <grk>καλέσας</grk> <grk>τοὺς</grk> <grk>μάγους</grk> <grk>ἠκρίβωσεν</grk> <grk>παρ’</grk> <grk>αὐτῶν</grk> <grk>τὸν</grk> <grk>χρόνον</grk> <grk>τοῦ</grk> <grk>φαινομένου</grk> <grk>ἀστέρος,</grk> 
